# A b Om H0
1.483587902347366150e+00 2.710126959927206869e+01 2.728341564466235103e-01 7.029403463859792112e+01
1.474734824442375025e+00 2.649834541829915935e+01 2.719953007163888881e-01 7.013710058564572591e+01
1.204501728121310622e+00 2.682586449935418571e+01 2.726275267542360714e-01 7.041498123494186245e+01
1.529893682317409631e+00 2.725211943918197122e+01 2.695717403214474839e-01 7.000087454678097743e+01
1.400165991163748958e+00 2.653904080826866263e+01 2.659671310667215405e-01 7.014888392663969796e+01
1.327165265139775840e+00 2.655694591763266388e+01 2.641165649638614887e-01 7.022785319410169791e+01
1.338088567197577960e+00 2.777957734432746406e+01 2.721720789420803421e-01 7.009407073210491035e+01
1.423108118450651771e+00 2.692063483985879913e+01 2.746802019737735745e-01 7.029974688051183307e+01
1.257667253232469085e+00 2.810482353802447975e+01 2.739387230259484052e-01 7.046202800662845789e+01
1.540563409336958456e+00 2.694642173251997619e+01 2.706732278853843932e-01 6.994329116978789784e+01
1.328518620792641602e+00 2.615645816047242178e+01 2.668322829630212500e-01 7.027484148859225854e+01
1.281047442792394353e+00 2.698246379623617841e+01 2.678542141233071772e-01 7.037603620542988381e+01
1.376264083093104329e+00 2.737473868451213121e+01 2.687981766155854157e-01 7.028506938111726754e+01
1.176924926022572482e+00 2.690198058184829932e+01 2.717519594789787329e-01 7.045261141577660169e+01
1.478598026854828440e+00 2.712293687655493812e+01 2.743515942118765483e-01 6.995699342790615560e+01
1.611070776835649809e+00 3.470482944961777605e+01 2.551956374511976100e-01 7.028101259043857851e+01
1.473217273219556978e+00 2.703137589636181914e+01 2.719804793680743460e-01 7.027599016826634681e+01
1.474734824442375025e+00 2.649834541829915935e+01 2.719953007163888881e-01 7.013710058564572591e+01
1.264993176512845485e+00 2.649934963408701805e+01 2.698007933700857786e-01 7.034662557748819722e+01
1.529893682317409631e+00 2.725211943918197122e+01 2.695717403214474839e-01 7.000087454678097743e+01
1.400165991163748958e+00 2.653904080826866263e+01 2.659671310667215405e-01 7.014888392663969796e+01
1.355592718794449203e+00 2.665442614926927334e+01 2.648815131976358095e-01 7.019602526850971458e+01
1.391046199996544441e+00 2.753209133976901768e+01 2.729935323133989566e-01 7.004240666935399418e+01
1.423108118450651771e+00 2.692063483985879913e+01 2.746802019737735745e-01 7.029974688051183307e+01
1.284836322449872226e+00 2.795075302630286629e+01 2.721316972651414146e-01 7.041476163978411762e+01
1.540563409336958456e+00 2.694642173251997619e+01 2.706732278853843932e-01 6.994329116978789784e+01
1.328518620792641602e+00 2.615645816047242178e+01 2.668322829630212500e-01 7.027484148859225854e+01
1.281047442792394353e+00 2.698246379623617841e+01 2.678542141233071772e-01 7.037603620542988381e+01
1.232880074950189808e+00 2.774853085235730532e+01 2.671618195307230992e-01 7.058333919729159334e+01
1.176924926022572482e+00 2.690198058184829932e+01 2.717519594789787329e-01 7.045261141577660169e+01
1.547620745572645617e+00 2.732443832544045037e+01 2.758221069176547413e-01 6.983109052719504461e+01
1.611070776835649809e+00 3.470482944961777605e+01 2.551956374511976100e-01 7.028101259043857851e+01
1.473217273219556978e+00 2.703137589636181914e+01 2.719804793680743460e-01 7.027599016826634681e+01
1.533377393562907809e+00 2.641886450412033582e+01 2.720432177111241634e-01 7.007497247720338862e+01
1.264993176512845485e+00 2.649934963408701805e+01 2.698007933700857786e-01 7.034662557748819722e+01
1.561092075396647516e+00 2.733068921924378358e+01 2.666645982020975914e-01 7.002756336444141994e+01
1.451329897469154862e+00 2.634858136664329109e+01 2.651565894506781040e-01 7.005131727503101047e+01
1.363763256533458090e+00 2.668664203133454293e+01 2.660673249805167173e-01 7.020857738772295420e+01
1.406376364677059732e+00 2.757720456699119183e+01 2.730824236022525442e-01 7.001303776920373423e+01
1.521133034699690079e+00 2.649401826012258709e+01 2.785544404706147281e-01 7.015361115525459468e+01
1.284836322449872226e+00 2.795075302630286629e+01 2.721316972651414146e-01 7.041476163978411762e+01
1.540563409336958456e+00 2.694642173251997619e+01 2.706732278853843932e-01 6.994329116978789784e+01
1.328518620792641602e+00 2.615645816047242178e+01 2.668322829630212500e-01 7.027484148859225854e+01
1.276375831171967956e+00 2.790324259536262019e+01 2.652911581834326848e-01 7.050905827428584871e+01
1.232880074950189808e+00 2.774853085235730532e+01 2.671618195307230992e-01 7.058333919729159334e+01
1.176924926022572482e+00 2.690198058184829932e+01 2.717519594789787329e-01 7.045261141577660169e+01
1.547620745572645617e+00 2.732443832544045037e+01 2.758221069176547413e-01 6.983109052719504461e+01
1.611070776835649809e+00 3.470482944961777605e+01 2.551956374511976100e-01 7.028101259043857851e+01
1.473217273219556978e+00 2.703137589636181914e+01 2.719804793680743460e-01 7.027599016826634681e+01
1.533377393562907809e+00 2.641886450412033582e+01 2.720432177111241634e-01 7.007497247720338862e+01
1.288048742850170125e+00 2.560250133717063648e+01 2.716954417676309408e-01 7.017667729162495505e+01
1.533548510608774951e+00 2.724079178029481696e+01 2.665812295701387447e-01 7.005282967630854785e+01
1.445945434680953268e+00 2.634015803384868093e+01 2.652300575360674317e-01 7.006111733446165601e+01
1.341140334988102367e+00 2.661280472217961801e+01 2.659988501104454950e-01 7.022932988637418816e+01
1.406376364677059732e+00 2.757720456699119183e+01 2.730824236022525442e-01 7.001303776920373423e+01
1.533190982209877040e+00 2.674649014964793281e+01 2.749665892239981368e-01 7.011557526603175461e+01
1.191100454075051163e+00 2.885277553249462201e+01 2.760586823630408193e-01 7.061938078579093769e+01
1.540563409336958456e+00 2.694642173251997619e+01 2.706732278853843932e-01 6.994329116978789784e+01
1.328518620792641602e+00 2.615645816047242178e+01 2.668322829630212500e-01 7.027484148859225854e+01
1.276375831171967956e+00 2.790324259536262019e+01 2.652911581834326848e-01 7.050905827428584871e+01
1.232880074950189808e+00 2.774853085235730532e+01 2.671618195307230992e-01 7.058333919729159334e+01
1.168201208250076784e+00 2.689203873213880769e+01 2.716561752384373807e-01 7.046723788992534310e+01
1.547620745572645617e+00 2.732443832544045037e+01 2.758221069176547413e-01 6.983109052719504461e+01
1.611070776835649809e+00 3.470482944961777605e+01 2.551956374511976100e-01 7.028101259043857851e+01
1.446209619458168838e+00 2.730635033976637160e+01 2.719523142740389310e-01 7.036623294320025934e+01
1.565220968536471080e+00 2.609465384214550454e+01 2.720764259746585867e-01 6.996857106244817714e+01
1.304726035346394530e+00 2.583078223254709016e+01 2.696913753863249275e-01 7.021712992229035422e+01
1.780426683280263322e+00 2.660485857359949335e+01 2.678196599790890198e-01 6.961486370404520585e+01
1.445945434680953268e+00 2.634015803384868093e+01 2.652300575360674317e-01 7.006111733446165601e+01
1.345604791722882609e+00 2.670868204523516809e+01 2.655461400625124258e-01 7.023082562327847711e+01
1.406376364677059732e+00 2.757720456699119183e+01 2.730824236022525442e-01 7.001303776920373423e+01
1.452382928449058364e+00 2.651353570298133633e+01 2.717550297682296834e-01 7.017845622067474665e+01
1.191100454075051163e+00 2.885277553249462201e+01 2.760586823630408193e-01 7.061938078579093769e+01
1.504811054299802997e+00 2.695454715707278481e+01 2.705216228509952359e-01 7.000354939968902102e+01
1.328518620792641602e+00 2.615645816047242178e+01 2.668322829630212500e-01 7.027484148859225854e+01
1.276375831171967956e+00 2.790324259536262019e+01 2.652911581834326848e-01 7.050905827428584871e+01
1.232880074950189808e+00 2.774853085235730532e+01 2.671618195307230992e-01 7.058333919729159334e+01
1.163263462602860621e+00 2.682665199216866725e+01 2.719992855380612418e-01 7.045837442718500654e+01
1.547620745572645617e+00 2.732443832544045037e+01 2.758221069176547413e-01 6.983109052719504461e+01
1.611070776835649809e+00 3.470482944961777605e+01 2.551956374511976100e-01 7.028101259043857851e+01
1.446209619458168838e+00 2.730635033976637160e+01 2.719523142740389310e-01 7.036623294320025934e+01
1.568694333238526362e+00 2.608494260904044637e+01 2.721797064565915081e-01 6.996442334551876741e+01
1.304726035346394530e+00 2.583078223254709016e+01 2.696913753863249275e-01 7.021712992229035422e+01
1.680186939941530344e+00 2.691468954417755199e+01 2.712652904260714481e-01 6.970796494308108038e+01
1.445945434680953268e+00 2.634015803384868093e+01 2.652300575360674317e-01 7.006111733446165601e+01
1.420333901958414469e+00 2.649974579134818242e+01 2.677682097792279392e-01 7.014158788919893084e+01
1.406376364677059732e+00 2.757720456699119183e+01 2.730824236022525442e-01 7.001303776920373423e+01
1.452382928449058364e+00 2.651353570298133633e+01 2.717550297682296834e-01 7.017845622067474665e+01
1.195679835368946398e+00 2.880178457216972276e+01 2.754804545030382634e-01 7.061345634590358600e+01
1.504811054299802997e+00 2.695454715707278481e+01 2.705216228509952359e-01 7.000354939968902102e+01
1.328518620792641602e+00 2.615645816047242178e+01 2.668322829630212500e-01 7.027484148859225854e+01
1.293911043582574028e+00 2.731581264916741247e+01 2.658094263957382908e-01 7.043029300075245658e+01
1.316716552229027615e+00 2.759224816734034036e+01 2.679309124541883191e-01 7.041927220096901863e+01
1.163263462602860621e+00 2.682665199216866725e+01 2.719992855380612418e-01 7.045837442718500654e+01
1.547620745572645617e+00 2.732443832544045037e+01 2.758221069176547413e-01 6.983109052719504461e+01
1.611070776835649809e+00 3.470482944961777605e+01 2.551956374511976100e-01 7.028101259043857851e+01
1.446209619458168838e+00 2.730635033976637160e+01 2.719523142740389310e-01 7.036623294320025934e+01
1.568694333238526362e+00 2.608494260904044637e+01 2.721797064565915081e-01 6.996442334551876741e+01
1.315751150878862630e+00 2.589270410050621152e+01 2.697371238100020885e-01 7.020536117543723265e+01
1.587796886226237936e+00 2.671548752780405422e+01 2.701006538201277118e-01 6.985689435081525289e+01
1.445945434680953268e+00 2.634015803384868093e+01 2.652300575360674317e-01 7.006111733446165601e+01
1.397241558228285330e+00 2.664363625628923060e+01 2.700567055390650784e-01 7.021414323878610730e+01
1.393571370086520433e+00 2.797752669140747628e+01 2.756235372799442640e-01 6.999747868295321496e+01
1.452382928449058364e+00 2.651353570298133633e+01 2.717550297682296834e-01 7.017845622067474665e+01
1.277186962361017253e+00 2.796657793603981901e+01 2.726823617747804462e-01 7.044225694226909695e+01
1.491722812721844482e+00 2.599992799826608803e+01 2.724093578699263163e-01 6.996937365385741714e+01
1.328518620792641602e+00 2.615645816047242178e+01 2.668322829630212500e-01 7.027484148859225854e+01
1.305294347766166041e+00 2.722549991398723535e+01 2.656700766153229365e-01 7.040116625253726568e+01
1.346501297973460076e+00 2.754899299806085722e+01 2.689175392903064843e-01 7.034474216578944095e+01
1.129485585652091562e+00 2.703353280543081638e+01 2.725003818649648357e-01 7.051441993866906444e+01
1.548797815242424214e+00 2.725520603159818123e+01 2.756186598740909544e-01 6.983853785979560769e+01
1.611070776835649809e+00 3.470482944961777605e+01 2.551956374511976100e-01 7.028101259043857851e+01
1.446209619458168838e+00 2.730635033976637160e+01 2.719523142740389310e-01 7.036623294320025934e+01
1.568694333238526362e+00 2.608494260904044637e+01 2.721797064565915081e-01 6.996442334551876741e+01
1.306977884676158608e+00 2.565766616612850726e+01 2.690735035725265178e-01 7.022879735261604139e+01
1.610296746288564229e+00 2.678926936544485926e+01 2.709748091110911195e-01 6.982534582961228864e+01
1.433395492466739807e+00 2.620917244254039247e+01 2.641019144985002898e-01 7.007339061484952936e+01
1.397241558228285330e+00 2.664363625628923060e+01 2.700567055390650784e-01 7.021414323878610730e+01
1.393571370086520433e+00 2.797752669140747628e+01 2.756235372799442640e-01 6.999747868295321496e+01
1.415035232861646453e+00 2.681049524349332458e+01 2.707022857257136983e-01 7.024475062740400233e+01
1.284298492565513206e+00 2.771580245262445885e+01 2.718718870416501621e-01 7.041906306753567435e+01
1.481046974218860557e+00 2.611276876102884259e+01 2.721717127837496308e-01 7.000770945872156403e+01
1.328518620792641602e+00 2.615645816047242178e+01 2.668322829630212500e-01 7.027484148859225854e+01
1.324116910569851591e+00 2.712805763761733857e+01 2.665522987590978055e-01 7.036806081050785622e+01
1.341790537731735178e+00 2.756121035540059339e+01 2.692571558361043227e-01 7.034874837403312142e+01
1.157117396450038527e+00 2.705733410146930495e+01 2.724525670534553856e-01 7.050149172803628517e+01
1.638036566681594364e+00 2.803742158068062906e+01 2.837353397530121835e-01 6.966149989701810341e+01
1.611070776835649809e+00 3.470482944961777605e+01 2.551956374511976100e-01 7.028101259043857851e+01
1.446209619458168838e+00 2.730635033976637160e+01 2.719523142740389310e-01 7.036623294320025934e+01
1.568694333238526362e+00 2.608494260904044637e+01 2.721797064565915081e-01 6.996442334551876741e+01
1.306977884676158608e+00 2.565766616612850726e+01 2.690735035725265178e-01 7.022879735261604139e+01
1.610296746288564229e+00 2.678926936544485926e+01 2.709748091110911195e-01 6.982534582961228864e+01
1.425563467896307834e+00 2.617500464912065894e+01 2.644099222868327992e-01 7.008301862007657235e+01
1.404515231182737800e+00 2.671184463524645025e+01 2.703206048875870793e-01 7.022665488347915641e+01
1.393571370086520433e+00 2.797752669140747628e+01 2.756235372799442640e-01 6.999747868295321496e+01
1.345117722793386816e+00 2.714063406052393645e+01 2.700300341078606392e-01 7.037230431934639796e+01
1.306364312228395885e+00 2.765308827615292486e+01 2.718111665941839727e-01 7.037887617281110408e+01
1.481046974218860557e+00 2.611276876102884259e+01 2.721717127837496308e-01 7.000770945872156403e+01
1.328518620792641602e+00 2.615645816047242178e+01 2.668322829630212500e-01 7.027484148859225854e+01
1.324116910569851591e+00 2.712805763761733857e+01 2.665522987590978055e-01 7.036806081050785622e+01
1.354903034620018154e+00 2.752720309290368306e+01 2.683118262775036067e-01 7.033759701195279490e+01
1.247393983261610551e+00 2.700393367750591267e+01 2.721581870398517844e-01 7.036679860065059700e+01
1.547033591709421563e+00 2.806988720431450091e+01 2.808816896485602510e-01 6.973931090002865574e+01
1.611070776835649809e+00 3.470482944961777605e+01 2.551956374511976100e-01 7.028101259043857851e+01
1.395836061070443002e+00 2.722377479272824985e+01 2.709944522160182001e-01 7.036925827787970888e+01
1.568694333238526362e+00 2.608494260904044637e+01 2.721797064565915081e-01 6.996442334551876741e+01
1.322051812937285131e+00 2.582058438347857887e+01 2.692662370887731749e-01 7.022846624430493989e+01
1.610296746288564229e+00 2.678926936544485926e+01 2.709748091110911195e-01 6.982534582961228864e+01
1.425563467896307834e+00 2.617500464912065894e+01 2.644099222868327992e-01 7.008301862007657235e+01
1.485838688555493059e+00 2.656066399550789470e+01 2.693695016103037077e-01 7.015411872582865271e+01
1.429653276532334427e+00 2.811176303459070525e+01 2.772009050503850269e-01 6.983967553162905517e+01
1.345117722793386816e+00 2.714063406052393645e+01 2.700300341078606392e-01 7.037230431934639796e+01
1.290009070787104140e+00 2.786936117451277539e+01 2.725628643526017414e-01 7.038164971579905682e+01
1.481046974218860557e+00 2.611276876102884259e+01 2.721717127837496308e-01 7.000770945872156403e+01
1.328518620792641602e+00 2.615645816047242178e+01 2.668322829630212500e-01 7.027484148859225854e+01
1.324335078558782630e+00 2.712834880697853279e+01 2.665658116866695404e-01 7.036806445317577641e+01
1.306515914251388466e+00 2.745827210183665912e+01 2.693553614459362477e-01 7.037501759081497710e+01
1.176742844127250276e+00 2.727340087434227556e+01 2.721540971747483662e-01 7.047537866557563291e+01
1.547033591709421563e+00 2.806988720431450091e+01 2.808816896485602510e-01 6.973931090002865574e+01
